,Unnamed: 0,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,NORMALIZED_PLAYER_NAME,season,name,pid,team,g,min,dunks,poss,stl,blk,orb,drb
713,1233,2011,202684,Tristan,Thompson,Tristan Thompson,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',6.2,8.75,9.25,30.0,35.0,10.92,,3.26,9.0,tristan-thompson,2011,tristan-thompson,37337,North Texas,25,804,0.0,1379,1.09,0.49,1.87,10.68
714,1233,2011,202684,Tristan,Thompson,Tristan Thompson,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',6.2,8.75,9.25,30.0,35.0,10.92,,3.26,9.0,tristan-thompson,2011,tristan-thompson,51446,Texas,26,781,3.35,1344,2.16,6.8,14.27,13.66
715,1234,2011,202691,Klay,Thompson,Klay Thompson,SG,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',8.0,8.75,9.25,26.5,31.5,10.99,,3.24,5.0,klay-thompson,2011,klay-thompson,41026,Washington State,19,664,0.35,1147,2.79,3.07,3.53,15.5
716,1235,2012,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,6' 6.75'',80.0,6' 8'',206.0,81.5,6' 9.5'',102.5,8' 6.5'',6.0,8.25,9.75,28.5,36.5,11.72,,3.38,6.0,hollis-thompson,2012,hollis-thompson,46143,Georgetown,5,186,0.0,301,1.66,2.32,5.85,17.38
717,1238,2007,201154,Al,Thornton,Al Thornton,SF,77.75,6' 5.75'',79.0,6' 7'',221.0,85.0,7' 1'',104.0,8' 8'',5.8,,,35.0,41.0,11.96,,3.16,9.0,al-thornton,2007,al-thornton,15564,Florida State,17,569,2.67,972,2.26,2.67,14.97,20.11
718,1239,2009,201977,Marcus,Thornton,Marcus Thornton,SG,74.75,6' 2.75'',75.75,6' 3.75'',194.4,77.0,6' 5'',99.0,8' 3'',4.8,,,31.0,33.0,10.73,,3.28,14.0,marcus-thornton,2009,marcus-thornton,36182,LSU,31,994,0.58,1717,2.91,1.21,7.6,12.95
719,1240,2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,marcus-thornton,2015,marcus-thornton,51124,Georgia,29,837,0.8,1368,1.46,4.48,7.77,22.14
720,1240,2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,marcus-thornton,2015,marcus-thornton,56258,William & Mary,26,982,0.38,1567,1.08,0.24,1.24,7.46
721,1241,2017,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,6' 3.5'',76.75,6' 4.75'',211.6,82.0,6' 10'',103.0,8' 7'',7.8,8.75,8.75,27.0,30.5,11.48,3.03,3.36,15.0,sindarius-thornwell,2017,sindarius-thornwell,66270,South Carolina,24,825,0.63,1438,3.69,3.24,9.24,17.84
722,1243,2020,1629681,Killian,Tillie,Killian Tillie,PF,80.75,6'8.75'',82.0,6'10.00'',221.6,80.0,6'8.00'',106.0,8'10.00'',12.43,8.25,9.25,27.5,32.0,11.6,2.62,3.4,,killian-tillie,2020,killian-tillie,4066651,Gonzaga,23,565,0.59,1023,2.25,3.46,6.45,18.1
723,1244,2020,1630214,Xavier,Tillman Sr.,Xavier Tillman Sr.,PF-C,79.5,6'7.50'',80.5,6'8.50'',266.5,86.0,7'2.00'',106.0,8'10.00'',8.5,10.25,11.0,26.0,32.5,11.8,3.01,3.49,,xavier-tillman-sr,2020,xavier-tillman-sr,4277964,Michigan State,3,107,3.43,174,1.72,6.17,13.86,26.45
724,1247,2015,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27,12.0,jp-tokoto,2015,jp-tokoto,61654,North Carolina,34,973,1.4,1715,2.86,1.46,7.36,15.71
725,1248,2007,201229,Anthony,Tolliver,Anthony Tolliver,PF,79.0,6' 7'',80.5,6' 8.5'',242.0,86.5,7' 2.5'',107.5,8' 11.5'',5.7,,,28.5,30.0,11.49,,3.29,21.0,anthony-tolliver,2007,anthony-tolliver,15483,Creighton,16,513,1.76,795,1.88,6.24,9.46,21.13
726,1250,2010,12343,Mikhail,Torrance,Mikhail Torrance,PG,76.0,6' 4'',77.0,6' 5'',208.8,79.5,6' 7.5'',103.0,8' 7'',7.0,8.75,9.5,23.0,32.0,11.43,,3.17,8.0,mikhail-torrance,2010,mikhail-torrance,31827,Alabama,32,1043,0.11,1739,1.49,0.84,1.23,13.26
727,1253,2018,1629019,Allonzo,Trier,Allonzo Trier,SG,75.75,6' 3.75'',77.25,6' 5.25'',198.0,78.75,6' 6.75'',98.0,8' 2'',4.95,8.25,10.5,32.0,40.0,11.02,2.97,3.14,11.0,allonzo-trier,2018,allonzo-trier,3907525,Arizona,32,1093,0.69,1896,1.11,1.07,1.46,9.85
728,1254,2016,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',74.5,6' 2.5'',191.8,74.0,6' 2'',92.5,7' 8.5'',8.35,8.0,8.75,26.5,35.5,10.57,2.77,3.2,,melo-trimble,2016,melo-trimble,3131632,Maryland,32,1061,0.0,1787,2.41,0.5,1.5,11.36
729,1255,2017,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',74.5,6' 2.5'',195.2,74.0,6' 2'',95.5,7' 11.5'',10.6,8.0,8.75,24.5,32.0,10.75,2.92,3.27,6.0,melo-trimble,2017,melo-trimble,3131632,Maryland,30,953,0.0,1678,1.85,0.53,0.8,12.6
730,1256,2006,12200,Joah,Tucker,Joah Tucker,SF-SG,75.75,6' 3.75'',77.25,6' 5.25'',224.0,78.5,6' 6.5'',99.5,8' 3.5'',7.0,,,29.0,34.0,11.58,,3.31,19.0,joah-tucker,2006,joah-tucker,6196,Milwaukee,5,140,0.0,254,0.39,0.0,6.61,17.86
731,1258,2010,202323,Evan,Turner,Evan Turner,SG,77.75,6' 5.75'',79.0,6' 7'',213.8,80.0,6' 8'',103.5,8' 7.5'',8.6,8.75,9.5,27.5,34.5,11.06,,3.27,9.0,evan-turner,2010,evan-turner,36135,Ohio State,28,992,1.1,1641,2.99,3.15,7.77,26.25
732,1259,2015,1626167,Myles,Turner,Myles Turner,C-PF,81.75,6' 9.75'',83.5,6' 11.5'',238.6,88.0,7' 4'',112.0,9' 4'',9.3,9.25,9.25,,,,,,,myles-turner,2015,myles-turner,3133628,Texas,32,717,0.96,1150,0.78,12.0,7.06,26.96
733,1261,2008,201872,Mark,Tyndale,Mark Tyndale,SG-SF,74.75,6' 2.75'',75.5,6' 3.5'',217.0,83.0,6' 11'',103.5,8' 7.5'',6.7,,,27.0,33.5,12.52,,3.14,5.0,mark-tyndale,2008,mark-tyndale,22350,Temple,18,669,0.73,1094,2.74,1.87,3.91,17.73
734,1262,2010,202327,Ekpe,Udoh,Ekpe Udoh,PF,80.75,6' 8.75'',81.75,6' 9.75'',237.4,88.5,7' 4.5'',106.5,8' 10.5'',8.0,9.5,8.75,31.0,33.5,11.15,,3.29,10.0,ekpe-udoh,2010,ekpe-udoh,31889,Baylor,30,1064,1.49,1816,1.38,11.55,14.36,19.28
735,1264,2016,1627755,Tyler,Ulis,Tyler Ulis,PG,68.75,5' 8.75'',70.0,5' 10'',149.2,74.0,6' 2'',88.5,7' 4.5'',5.2,7.5,7.5,32.5,38.0,10.8,2.88,3.2,,tyler-ulis,2016,tyler-ulis,3136194,Kentucky,33,1219,0.0,2080,2.31,0.33,2.03,8.14
736,1265,2015,1626193,Robert,Upshaw,Robert Upshaw,C,82.75,6' 10.75'',84.0,7' 0'',258.2,89.5,7' 5.5'',113.0,9' 5'',12.5,10.0,11.0,,,,,,,robert-upshaw,2015,robert-upshaw,61490,Washington,16,433,3.98,729,0.55,16.7,12.86,25.17
737,1266,2016,1627784,Jarrod,Uthoff,Jarrod Uthoff,PF,80.5,6' 8.5'',81.75,6' 9.75'',214.4,83.5,6' 11.5'',104.0,8' 8'',6.0,8.75,9.0,29.0,34.5,11.52,3.03,3.5,,jarrod-uthoff,2016,jarrod-uthoff,56768,Iowa,31,966,0.77,1686,1.66,9.06,5.82,17.76
738,1267,2008,12273,Robert,Vaden,Robert Vaden,SG,75.5,6' 3.5'',76.5,6' 4.5'',199.0,80.0,6' 8'',101.0,8' 5'',6.2,,,26.0,29.5,11.97,,3.4,10.0,robert-vaden,2008,robert-vaden,22343,UAB,10,372,0.0,637,2.51,0.0,0.38,10.29
739,1268,2016,1627756,Denzel,Valentine,Denzel Valentine,SG-SF,76.0,6' 4'',77.75,6' 5.75'',210.4,82.75,6' 10.75'',102.0,8' 6'',9.2,8.5,9.75,27.0,32.0,10.51,3.22,3.46,,denzel-valentine,2016,denzel-valentine,62615,Michigan State,30,985,0.3,1657,1.81,0.74,3.08,23.79
740,1269,2010,12346,Jarvis,Varnado,Jarvis Varnado,PF-C,80.25,6' 8.25'',82.0,6' 10'',210.2,87.5,7' 3.5'',109.5,9' 1.5'',9.5,9.25,9.5,29.5,32.5,11.61,,3.37,3.0,jarvis-varnado,2010,jarvis-varnado,32037,Mississippi State,29,936,2.51,1634,1.47,14.65,11.84,24.74
741,1270,2010,202349,Greivis,Vasquez,Greivis Vasquez,PG-SG,77.0,6' 5'',78.5,6' 6.5'',210.8,79.0,6' 7'',101.0,8' 5'',8.6,7.75,9.25,,,,,,,greivis-vasquez,2010,greivis-vasquez,32018,Maryland,25,848,0.26,1514,2.9,0.91,3.56,11.54
742,1271,2015,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,28.0,34.0,11.4,3.1,3.21,5.0,rashad-vaughn,2015,rashad-vaughn,3137733,UNLV,15,484,0.37,808,1.24,1.25,2.58,14.0
743,1273,2007,12234,Kyle,Visser,Kyle Visser,C,82.0,6' 10'',83.5,6' 11.5'',242.0,83.0,6' 11'',108.0,9' 0'',10.2,,,26.0,29.0,12.6,,3.39,18.0,kyle-visser,2007,kyle-visser,15177,Wake Forest,20,603,1.69,1066,1.22,4.73,12.12,18.21
744,1274,2014,203943,Noah,Vonleh,Noah Vonleh,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75,31.0,37.0,11.45,3.29,3.28,,noah-vonleh,2014,noah-vonleh,66604,Indiana,28,751,1.7,1290,1.78,5.58,11.86,30.02
745,1275,2006,12201,Ian,Vouyoukas,Ian Vouyoukas,C-PF,80.5,6' 8.5'',81.5,6' 9.5'',267.0,84.75,7' 0.75'',108.5,9' 0.5'',14.8,,,23.0,28.0,13.7,,3.72,8.0,ian-vouyoukas,2006,ian-vouyoukas,15277,Saint Louis,5,154,0.83,241,0.83,6.46,14.52,28.65
746,1277,2011,202696,Nikola,Vucevic,Nikola Vucevic,PF-C,82.25,6' 10.25'',83.75,6' 11.75'',259.8,88.5,7' 4.5'',112.5,9' 4.5'',6.1,9.25,10.25,23.5,25.0,12.02,,3.27,8.0,nikola-vucevic,2011,nikola-vucevic,41019,USC,28,978,1.02,1567,0.96,3.93,10.04,27.32
747,1281,2018,1629021,Moritz,Wagner,Moritz Wagner,C-PF,82.5,6' 10.5'',83.5,6' 11.5'',241.4,84.0,7' 0'',108.0,9' 0'',6.75,9.0,10.75,27.0,34.0,11.48,3.07,3.18,8.0,moritz-wagner,2018,moritz-wagner,3917314,Michigan,30,819,1.27,1338,2.09,2.2,6.43,27.74
748,1282,2017,1629021,Moritz,Wagner,Moritz Wagner,PF,82.0,6' 10'',83.25,6' 11.25'',231.2,84.0,7' 0'',108.0,9' 0'',6.7,8.75,10.75,25.5,32.5,12.0,2.98,3.35,,moritz-wagner,2017,moritz-wagner,3917314,Michigan,32,765,1.15,1218,2.96,1.78,8.02,17.33
749,1283,2012,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',76.0,6' 4'',221.0,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5,,,,,,,dion-waiters,2012,dion-waiters,51344,Syracuse,9,202,2.85,350,6.56,1.82,1.25,9.03
750,1283,2012,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',76.0,6' 4'',221.0,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5,,,,,,,dion-waiters,2012,dion-waiters,57503,Jacksonville State,13,208,0.0,342,4.39,0.0,6.19,16.11
751,1285,2011,202689,Kemba,Walker,Kemba Walker,PG,71.5,5' 11.5'',73.0,6' 1'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',5.9,8.0,9.0,32.0,39.5,10.87,,3.16,7.0,kemba-walker,2011,kemba-walker,41515,UConn,27,1009,0.12,1683,2.97,0.58,4.37,12.26
752,1287,2015,1626217,Chris,Walker,Chris Walker,PF,80.75,6' 8.75'',81.25,6' 9.25'',208.0,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,30.5,37.0,11.25,3.41,3.35,6.0,chris-walker,2015,chris-walker,3085293,Florida,30,435,2.47,688,1.45,8.73,12.08,21.67
753,1288,2010,202322,John,Wall,John Wall,PG,74.75,6' 2.75'',76.0,6' 4'',195.6,81.25,6' 9.25'',101.5,8' 5.5'',5.6,8.25,9.5,30.0,39.0,10.84,,3.14,,john-wall,2010,john-wall,45885,Kentucky,31,1076,1.47,1910,3.04,1.38,2.55,11.16
754,1292,2017,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,5' 11'',72.75,6' 0.75'',188.6,74.5,6' 2.5'',95.0,7' 11'',5.8,8.0,8.5,26.0,32.5,11.28,3.12,3.29,9.0,derrick-walton-jr,2017,derrick-walton-jr,66184,Michigan,32,1122,0.0,1786,2.18,0.0,1.95,17.22
755,1294,2010,202378,Willie,Warren,Willie Warren,SG-PG,74.5,6' 2.5'',75.75,6' 3.75'',208.4,78.0,6' 6'',99.5,8' 3.5'',7.6,8.5,9.5,23.0,31.5,11.21,,3.5,10.0,willie-warren,2010,willie-warren,41570,Oklahoma,15,489,0.12,838,1.55,0.0,2.77,9.13
756,1295,2014,203933,T.J.,Warren,T.J. Warren,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0,27.0,35.5,11.1,3.04,3.26,,tj-warren,2014,tj-warren,61159,NC State,30,1063,1.67,1733,2.88,1.91,11.55,14.29
757,1298,2008,201622,Deron,Washington,Deron Washington,SF,77.25,6' 5.25'',78.25,6' 6.25'',198.5,81.0,6' 9'',102.5,8' 6.5'',7.2,,,34.0,40.0,11.03,,3.09,7.0,deron-washington,2008,deron-washington,22558,Virginia Tech,25,818,1.4,1427,2.03,2.68,7.27,16.89
758,1299,2018,1629023,PJ,Washington,PJ Washington,PF,78.5,6' 6.5'',80.0,6' 8'',223.0,86.5,7' 2.5'',107.0,8' 11'',6.85,9.0,10.25,27.0,34.0,11.39,3.43,3.2,3.0,pj-washington,2018,pj-washington,4278078,Kentucky,32,877,2.09,1534,1.5,3.89,8.21,15.76
759,1300,2019,1629023,P.J.,Washington,P.J. Washington,PF,78.5,6' 6.5'',80.0,6' 8'',230.4,86.5,7' 2.25'',106.5,8' 10.5'',8.6,9.0,10.25,,,,,,,pj-washington,2019,pj-washington,4278078,Kentucky,32,924,1.77,1577,1.71,4.74,10.99,21.26
760,1301,2019,1629682,Tremont,Waters,Tremont Waters,PG,69.5,5' 9.5'',70.75,5' 10.75'',172.4,74.25,6' 2.25'',93.5,7' 9.5'',6.6,8.0,9.75,30.5,40.5,10.76,3.11,3.07,5.0,tremont-waters,2019,tremont-waters,4278080,LSU,27,866,0.19,1544,5.37,0.52,1.29,10.17
761,1303,2007,201208,Darryl,Watkins,Darryl Watkins,C,80.75,6' 8.75'',82.25,6' 10.25'',241.0,87.0,7' 3'',110.0,9' 2'',6.9,,,26.5,31.0,11.65,,3.56,14.0,darryl-watkins,2007,darryl-watkins,15404,Syracuse,19,573,1.76,1023,2.54,10.64,13.31,15.09
762,1305,2006,201228,CJ,Watson,CJ Watson,PG,72.5,6' 0.5'',73.75,6' 1.75'',171.0,78.0,6' 6'',96.0,8' 0'',5.2,,,31.5,34.0,11.61,,3.15,12.0,cj-watson,2006,cj-watson,11830,Tennessee,15,485,0.11,884,3.62,0.22,2.37,11.65
763,1306,2019,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,SG,75.0,6' 3'',76.25,6' 4.25'',206.6,81.0,6' 9'',100.0,8' 4'',6.1,8.5,9.0,31.0,38.0,11.57,3.15,3.16,,quinndary-weatherspoon,2019,quinndary-weatherspoon,3907358,Mississippi State,32,1091,1.17,1880,2.87,0.81,5.3,12.81
764,1308,2008,201603,Sonny,Weems,Sonny Weems,SG-SF,76.0,6' 4'',77.5,6' 5.5'',193.0,82.0,6' 10'',104.0,8' 8'',4.4,,,29.0,36.5,10.58,,2.96,12.0,sonny-weems,2008,sonny-weems,32032,Arkansas,24,754,0.98,1322,1.97,0.99,6.74,11.48
765,1309,2015,1627361,Dez,Wells,Dez Wells,SG,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,31.5,39.0,10.56,3.05,3.2,15.0,dez-wells,2015,dez-wells,56144,Maryland,26,787,1.17,1280,2.27,1.39,6.13,15.81
766,1310,2017,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,6' 11.5'',84.5,7' 0.5'',254.0,84.0,7' 0'',109.5,9' 1.5'',10.9,9.0,10.5,,,,,,11.0,thomas-welsh,2017,thomas-welsh,3155536,UCLA,29,719,1.11,1356,0.74,5.48,11.37,27.63
767,1311,2020,1629700,Kaleb,Wesson,Kaleb Wesson,C,81.25,6'9.25'',82.2,6'10.25'',252.6,87.5,7'3.50'',111.5,9'3.50'',12.5,9.0,10.75,21.5,27.0,11.73,2.64,3.6,,kaleb-wesson,2020,kaleb-wesson,4277975,Ohio State,31,915,0.72,1534,1.5,4.0,10.91,28.6
768,1314,2008,201566,Russell,Westbrook,Russell Westbrook,PG,74.25,6' 2.25'',75.5,6' 3.5'',192.0,79.75,6' 7.75'',100.0,8' 4'',4.8,,,30.0,36.5,10.98,,3.08,12.0,russell-westbrook,2008,russell-westbrook,31663,UCLA,31,1063,1.26,1745,2.69,0.7,6.51,9.29
769,1317,2010,202358,Terrico,White,Terrico White,SG-PG,75.75,6' 3.75'',77.0,6' 5'',202.6,81.0,6' 9'',101.0,8' 5'',3.7,9.0,10.5,31.0,40.0,11.38,,3.15,10.0,terrico-white,2010,terrico-white,41334,Ole Miss,32,1018,0.6,1826,1.48,0.68,5.88,10.68
770,1318,2012,203091,Royce,White,Royce White,PF,79.0,6' 7'',80.0,6' 8'',260.6,84.0,7' 0'',104.5,8' 8.5'',10.6,9.5,11.5,,,,,,,royce-white,2012,royce-white,45982,Iowa State,15,461,2.64,796,1.88,4.18,9.03,23.22
771,1319,2017,1628401,Derrick,White,Derrick White,PG,75.25,6' 3.25'',76.5,6' 4.5'',189.8,79.5,6' 7.5'',101.5,8' 5.5'',6.2,8.25,8.5,31.0,36.5,10.84,2.92,3.08,10.0,derrick-white,2017,derrick-white,67845,Colorado,31,1041,0.39,1798,2.17,5.02,3.75,12.08
772,1320,2019,1629632,Coby,White,Coby White,PG,75.5,6' 3.5'',76.75,6' 4.75'',191.4,77.0,6' 5'',97.5,8' 1.5'',4.3,7.75,9.0,,,,,,,coby-white,2019,coby-white,4395651,North Carolina,30,845,0.25,1611,2.05,1.33,1.41,12.07
773,1321,2016,1627785,Isaiah,Whitehead,Isaiah Whitehead,PG-SG,75.25,6' 3.25'',76.5,6' 4.5'',210.0,80.75,6' 8.75'',100.0,8' 4'',9.25,8.5,8.75,27.5,35.5,11.65,3.21,3.34,,isaiah-whitehead,2016,isaiah-whitehead,3136477,Seton Hall,33,1062,0.0,1895,2.0,4.54,2.03,10.6
774,1322,2010,202355,Hassan,Whiteside,Hassan Whiteside,C-PF,82.5,6' 10.5'',83.5,6' 11.5'',226.6,91.0,7' 7'',113.0,9' 5'',5.5,8.25,10.25,27.0,31.5,11.83,,3.54,12.0,hassan-whiteside,2010,hassan-whiteside,46133,Marshall,25,682,3.18,1196,1.09,17.82,12.78,26.32
775,1323,2020,1630232,Kahlil,Whitney,Kahlil Whitney,SF,77.5,6'5.50'',79.0,6'7.00'',205.0,84.25,7'0.25'',105.5,8'9.50'',5.3,9.25,10.25,29.0,39.0,11.17,2.61,3.28,,kahlil-whitney,2020,kahlil-whitney,4431677,Kentucky,16,227,1.24,402,1.24,1.41,8.38,8.64
776,1325,2014,203912,C.J.,Wilcox,C.J. Wilcox,SG,75.5,6' 3.5'',77.0,6' 5'',201.0,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22,,cj-wilcox,2014,cj-wilcox,45869,Washington,30,1046,0.61,1808,1.66,2.99,2.7,11.61
777,1327,2018,1629025,Kris,Wilkes,Kris Wilkes,SF,78.5,6' 6.5'',79.5,6' 7.5'',205.0,82.25,6' 10.25'',103.5,8' 7.5'',5.15,8.75,9.25,28.0,35.5,11.29,3.16,3.24,1.0,kris-wilkes,2018,kris-wilkes,4278528,UCLA,32,949,1.06,1703,1.41,2.01,5.53,13.7
778,1328,2019,1629025,Kris,Wilkes,Kris Wilkes,SF,78.25,6' 6.25'',79.75,6' 7.75'',208.8,82.75,6' 10.75'',103.0,8' 7'',4.9,8.5,9.5,27.5,35.0,10.39,3.09,3.34,4.0,kris-wilkes,2019,kris-wilkes,4278528,UCLA,32,1021,0.58,1885,1.06,1.35,4.41,12.6
779,1339,2006,12203,Eric,Williams,Eric Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',285.0,88.25,7' 4.25'',106.5,8' 10.5'',13.0,,,28.5,29.0,11.71,,3.56,17.0,eric-williams,2006,eric-williams,11799,Wake Forest,22,741,3.08,1266,2.05,3.45,11.9,22.52
780,1340,2006,200749,Shelden,Williams,Shelden Williams,PF-C,79.5,6' 7.5'',80.5,6' 8.5'',258.0,88.25,7' 4.25'',104.0,8' 8'',11.4,,,29.0,33.5,11.53,,3.59,25.0,shelden-williams,2006,shelden-williams,11146,Duke,33,1086,2.71,1956,3.02,9.33,13.13,25.51
781,1341,2006,200761,Shawne,Williams,Shawne Williams,SF-PF,79.25,6' 7.25'',80.75,6' 8.75'',227.0,87.0,7' 3'',104.0,8' 8'',8.0,,,32.0,31.0,10.69,,3.3,,shawne-williams,2006,shawne-williams,22287,Memphis,31,858,0.5,1605,2.87,5.06,7.63,18.79
782,1342,2006,200766,Marcus,Williams,Marcus Williams,PG,74.0,6' 2'',75.25,6' 3.25'',215.0,79.0,6' 7'',97.5,8' 1.5'',12.4,,,24.5,28.0,11.3,,3.4,4.0,marcus-williams,2006,marcus-williams,15343,UConn,19,625,0.0,1109,1.53,0.43,3.51,9.3
783,1342,2006,200766,Marcus,Williams,Marcus Williams,PG,74.0,6' 2'',75.25,6' 3.25'',215.0,79.0,6' 7'',97.5,8' 1.5'',12.4,,,24.5,28.0,11.3,,3.4,4.0,marcus-williams,2006,marcus-williams,27119,Arizona,29,825,0.97,1447,1.93,1.76,6.9,13.98
784,1343,2006,200818,Justin,Williams,Justin Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',211.0,85.5,7' 1.5'',109.0,9' 1'',6.5,,,26.5,31.5,11.9,,3.31,7.0,justin-williams,2006,justin-williams,22585,Wyoming,2,75,0.85,118,0.85,16.62,14.39,24.5
785,1343,2006,200818,Justin,Williams,Justin Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',211.0,85.5,7' 1.5'',109.0,9' 1'',6.5,,,26.5,31.5,11.9,,3.31,7.0,justin-williams,2006,justin-williams,27446,Sacramento State,1,23,4.9,40,2.45,0.0,8.28,10.23
786,1344,2008,199,Reggie,Williams,Reggie Williams,SG,75.25,6' 3.25'',76.0,6' 4'',199.0,81.25,6' 9.25'',103.0,8' 7'',5.3,,,31.5,36.5,11.32,,3.07,15.0,reggie-williams,2008,reggie-williams,23429,VMI,5,174,2.11,332,4.21,1.2,11.89,17.03
787,1345,2009,201944,Terrence,Williams,Terrence Williams,SG-SF,77.0,6' 5'',78.25,6' 6.25'',213.2,81.0,6' 9'',103.5,8' 7.5'',5.1,,,30.5,37.0,11.15,,3.18,9.0,terrence-williams,2009,terrence-williams,27275,Louisville,30,1020,1.29,1788,3.97,2.51,5.29,23.72
788,1346,2011,202682,Derrick,Williams,Derrick Williams,PF-SF,79.25,6' 7.25'',80.75,6' 8.75'',248.4,85.5,7' 1.5'',108.0,9' 0'',10.8,9.0,9.75,29.0,34.5,11.03,,3.23,19.0,derrick-williams,2011,derrick-williams,45854,Arizona,25,746,2.71,1252,2.16,2.08,12.6,24.18
789,1346,2011,202682,Derrick,Williams,Derrick Williams,PF-SF,79.25,6' 7.25'',80.75,6' 8.75'',248.4,85.5,7' 1.5'',108.0,9' 0'',10.8,9.0,9.75,29.0,34.5,11.03,,3.23,19.0,derrick-williams,2011,derrick-williams,51560,Richmond,15,77,0.0,124,0.8,1.37,19.44,17.49
790,1347,2011,202716,Jordan,Williams,Jordan Williams,PF,79.75,6' 7.75'',81.0,6' 9'',247.2,84.25,7' 0.25'',106.5,8' 10.5'',12.1,9.25,10.0,25.0,30.5,12.74,,3.45,10.0,jordan-williams,2011,jordan-williams,45916,Maryland,26,829,2.0,1498,1.07,4.29,13.91,28.61
791,1348,2018,1629026,Kenrich,Williams,Kenrich Williams,SF,78.0,6' 6'',79.5,6' 7.5'',200.4,79.25,6' 7.25'',103.5,8' 7.5'',5.95,8.5,9.75,28.0,33.0,10.86,3.28,3.19,14.0,kenrich-williams,2018,kenrich-williams,3133626,TCU,30,1071,0.68,1904,2.89,1.47,10.87,23.73
792,1349,2014,203899,Kendall,Williams,Kendall Williams,PG,74.25,6' 2.25'',75.75,6' 3.75'',183.0,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75,27.0,33.0,10.83,2.85,,,kendall-williams,2014,kendall-williams,51161,New Mexico,27,970,0.5,1590,2.7,0.22,2.77,10.03
793,1350,2015,1626210,Alan,Williams,Alan Williams,PF,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8.0,alan-williams,2015,alan-williams,56824,UC Santa Barbara,21,693,0.46,1093,1.92,6.81,12.91,35.91
